,SMILES,MaxEStateIndex,MinEStateIndex,MaxAbsEStateIndex,MinAbsEStateIndex,qed,MolWt,HeavyAtomMolWt,ExactMolWt,NumValenceElectrons,NumRadicalElectrons,MaxPartialCharge,MinPartialCharge,MaxAbsPartialCharge,MinAbsPartialCharge,FpDensityMorgan1,FpDensityMorgan2,FpDensityMorgan3,BCUT2D_MWHI,BCUT2D_MWLOW,BCUT2D_CHGHI,BCUT2D_CHGLO,BCUT2D_LOGPHI,BCUT2D_LOGPLOW,BCUT2D_MRHI,BCUT2D_MRLOW,BalabanJ,BertzCT,Chi0,Chi0n,Chi0v,Chi1,Chi1n,Chi1v,Chi2n,Chi2v,Chi3n,Chi3v,Chi4n,Chi4v,HallKierAlpha,Ipc,Kappa1,Kappa2,Kappa3,LabuteASA,PEOE_VSA1,PEOE_VSA10,PEOE_VSA11,PEOE_VSA12,PEOE_VSA13,PEOE_VSA14,PEOE_VSA2,PEOE_VSA3,PEOE_VSA4,PEOE_VSA5,PEOE_VSA6,PEOE_VSA7,PEOE_VSA8,PEOE_VSA9,SMR_VSA1,SMR_VSA10,SMR_VSA2,SMR_VSA3,SMR_VSA4,SMR_VSA5,SMR_VSA6,SMR_VSA7,SMR_VSA8,SMR_VSA9,SlogP_VSA1,SlogP_VSA10,SlogP_VSA11,SlogP_VSA12,SlogP_VSA2,SlogP_VSA3,SlogP_VSA4,SlogP_VSA5,SlogP_VSA6,SlogP_VSA7,SlogP_VSA8,SlogP_VSA9,TPSA,EState_VSA1,EState_VSA10,EState_VSA11,EState_VSA2,EState_VSA3,EState_VSA4,EState_VSA5,EState_VSA6,EState_VSA7,EState_VSA8,EState_VSA9,VSA_EState1,VSA_EState10,VSA_EState2,VSA_EState3,VSA_EState4,VSA_EState5,VSA_EState6,VSA_EState7,VSA_EState8,VSA_EState9,FractionCSP3,HeavyAtomCount,NHOHCount,NOCount,NumAliphaticCarbocycles,NumAliphaticHeterocycles,NumAliphaticRings,NumAromaticCarbocycles,NumAromaticHeterocycles,NumAromaticRings,NumHAcceptors,NumHDonors,NumHeteroatoms,NumRotatableBonds,NumSaturatedCarbocycles,NumSaturatedHeterocycles,NumSaturatedRings,RingCount,MolLogP,MolMR,fr_Al_COO,fr_Al_OH,fr_Al_OH_noTert,fr_ArN,fr_Ar_COO,fr_Ar_N,fr_Ar_NH,fr_Ar_OH,fr_COO,fr_COO2,fr_C_O,fr_C_O_noCOO,fr_C_S,fr_HOCCN,fr_Imine,fr_NH0,fr_NH1,fr_NH2,fr_N_O,fr_Ndealkylation1,fr_Ndealkylation2,fr_Nhpyrrole,fr_SH,fr_aldehyde,fr_alkyl_carbamate,fr_alkyl_halide,fr_allylic_oxid,fr_amide,fr_amidine,fr_aniline,fr_aryl_methyl,fr_azide,fr_azo,fr_barbitur,fr_benzene,fr_benzodiazepine,fr_bicyclic,fr_diazo,fr_dihydropyridine,fr_epoxide,fr_ester,fr_ether,fr_furan,fr_guanido,fr_halogen,fr_hdrzine,fr_hdrzone,fr_imidazole,fr_imide,fr_isocyan,fr_isothiocyan,fr_ketone,fr_ketone_Topliss,fr_lactam,fr_lactone,fr_methoxy,fr_morpholine,fr_nitrile,fr_nitro,fr_nitro_arom,fr_nitro_arom_nonortho,fr_nitroso,fr_oxazole,fr_oxime,fr_para_hydroxylation,fr_phenol,fr_phenol_noOrthoHbond,fr_phos_acid,fr_phos_ester,fr_piperdine,fr_piperzine,fr_priamide,fr_prisulfonamd,fr_pyridine,fr_quatN,fr_sulfide,fr_sulfonamd,fr_sulfone,fr_term_acetylene,fr_tetrazole,fr_thiazole,fr_thiocyan,fr_thiophene,fr_unbrch_alkane,fr_urea
425,CC1=CC(=C(S1)C)C(=O)C,10.8862037,0.16837963,10.8862037,0.16837963,0.568055122,154.234,144.154,154.0452359,54,0,0.160415418,-0.294468859,0.294468859,0.160415418,1.5,2.1,2.3,32.1335589,10.17041667,2.050386292,-1.872986334,2.198632351,-1.890760857,7.117573858,0.1012873,3.149046839,260.2213495,7.723614639,6.39384685,7.210343431,4.609060905,3.189722705,4.006219286,2.38309762,3.843544752,1.420269784,2.38619561,0.980344211,1.952694725,-0.63,180.3496273,7.476723586,2.543300164,1.26589772,64.69305695,0,0,5.783244946,0,0,0,4.794537184,0,0,11.33678588,0,26.83757867,15.31774588,0,4.794537184,17.12003082,0,0,0,20.7712116,0,21.38411295,0,0,0,0,0,11.33678588,5.783244946,0,13.8474744,27.03602026,6.066367068,0,0,0,17.07,0,4.794537184,0,5.783244946,0,10.44059869,4.877147194,18.26052308,19.91384147,0,0,0,1.676712963,13.22666667,0,0.877314815,0.16837963,1.946759259,0,5.604166667,0,0.375,10,0,1,0,0,0,0,1,1,2,0,2,1,0,0,0,1,2.56754,43.7975,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
426,CCCCCCCCCC1CCCC(=O)O1,11.0583462,0.013144255,11.0583462,0.013144255,0.457255935,226.36,200.152,226.1932801,94,0,0.305556435,-0.462363535,0.462363535,0.305556435,1.125,1.8125,2.5,16.5440936,10.01363266,2.187408635,-2.214850144,2.192702733,-2.22684073,5.696459054,-0.15355273,1.883173485,189.1743628,11.63998191,10.67202144,10.67202144,7.825698503,7.021107304,7.021107304,4.914092069,4.914092069,3.334765595,3.334765595,2.310192564,2.310192564,-0.53,4363.170911,13.53464124,8.602365927,6.13997654,99.75273469,4.736862954,6.103966388,0,0,0,5.969305288,4.794537184,0,0,0,45.44866694,25.68328649,6.420821623,0,9.531400138,5.969305288,0,0,0,83.65674144,0,0,0,0,0,0,0,0,12.07327168,9.531400138,0,77.55277505,0,0,0,0,26.3,0,4.794537184,0,12.07327168,6.420821623,19.26246487,44.94575136,0,0,6.9237372,4.736862954,5.292487712,0,11.0583462,0,0,0.013144255,0,13.38857595,2.247445888,0,0.928571429,16,0,2,0,1,1,0,0,0,2,0,2,8,0,1,1,1,4.2228,66.341,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
427,CCCCCC(CC)OC(=O)C,10.6235219,-0.154306973,10.6235219,0.147268519,0.454605558,172.268,152.108,172.1463299,72,0,0.302399178,-0.462577574,0.462577574,0.302399178,1.333333333,2,2.416666667,16.54185568,10.09500231,2.07329974,-2.135751914,2.092742371,-2.14385491,5.656277983,-0.14633922,3.458030106,121.0069869,9.397341225,8.429380756,8.429380756,5.701907263,4.874660694,4.874660694,3.135471428,3.135471428,1.917624932,1.917624932,1.20309956,1.20309956,-0.53,372.1101425,11.47,7.137067495,6.197598478,75.29879739,4.736862954,6.103966388,0,0,0,5.969305288,4.794537184,0,0,0,26.68911765,19.26246487,6.9237372,0,9.531400138,5.969305288,0,0,0,58.9792861,0,0,0,0,0,0,0,0,12.07327168,9.531400138,0,52.87531971,0,0,0,0,26.3,0,4.794537184,0,12.07327168,0,12.84164325,26.18620207,0,0,13.8474744,4.736862954,5.107140023,0,10.6235219,0,0,-0.154306973,0,5.72045446,5.703190586,0,0.9,12,0,2,0,0,0,0,0,0,2,0,2,6,0,0,0,0,2.9084,49.987,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
428,CC1=C(C=CO1)SC,5.034537037,1.011574074,5.034537037,1.011574074,0.538250791,128.196,120.132,128.0295859,44,0,0.11369442,-0.468448955,0.468448955,0.11369442,1.625,2.375,2.625,32.16640727,10.50257289,1.946527077,-1.856393176,2.187174404,-1.632281992,7.982514546,0.526667513,2.922518308,168.7913934,5.983127663,4.971197119,5.7876937,3.842535255,2.424207309,3.648952181,1.545161694,2.39323639,1.031139248,1.894505896,0.585082329,1.112290649,-0.37,94.13679119,5.761061599,2.266093076,0.892300112,53.07872664,4.417150937,5.760247419,0,0,0,0,0,0,0,11.76188495,0,19.24587345,4.895483476,6.263162996,4.417150937,11.76188495,0,0,0,11.81922068,6.255769184,18.08977748,0,0,0,0,0,11.76188495,6.255769184,0,6.9237372,5.760247419,21.64216448,0,0,0,13.14,0,0,0,0,0,5.760247419,4.895483476,18.02504795,19.24587345,0,4.417150937,5.034537037,1.708333333,1.226851852,0,0,1.011574074,1.972222222,3.749027778,1.96412037,0,0.333333333,8,0,1,0,0,0,0,1,1,2,0,2,1,0,0,0,1,2.30992,35.226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
429,CCOC(=O)CCSCC1=CC=CO1,10.94539061,-0.125513983,10.94539061,0.125513983,0.538419623,214.286,200.174,214.0663653,78,0,0.306107724,-0.468484174,0.468484174,0.306107724,1.642857143,2.5,3.142857143,32.1664911,10.49070803,2.014643687,-2.000125968,2.12762176,-2.041223085,7.980393066,-0.142066106,2.021082338,256.340644,10.22576835,8.193471094,9.009967675,6.825698503,4.583655464,5.738356002,2.68697052,3.792142236,1.580271035,2.561712257,0.956125222,1.776917913,-0.9,2088.449193,11.17633588,6.53848954,4.368315266,87.81356242,9.154013891,5.760247419,0,0,0,5.969305288,4.794537184,0,11.76188495,0,0,19.05647134,5.752853607,25.04372019,13.94855107,17.73119024,0,0,0,19.09741243,12.35973557,24.15614455,0,0,0,0,0,11.76188495,18.32904086,15.28425374,0,19.10480624,22.81304807,0,0,0,39.44,0,4.794537184,0,5.969305288,13.02770359,17.26595463,0,18.02504795,19.05647134,0,9.154013891,9.954474994,1.670580121,10.94539061,0,0,2.407098398,3.790282266,2.125451783,2.2733885,0,0.5,14,0,3,0,0,0,0,1,1,4,0,4,6,0,0,0,1,2.466,56.12,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
430,CC1CCC(C(C1)OC(=O)CC(C)C)C(C)C,11.77429327,-0.009490741,11.77429327,0.009490741,0.693276092,240.387,212.163,240.2089301,100,0,0.305825493,-0.462038438,0.462038438,0.305825493,1.235294118,1.882352941,2.411764706,16.54368801,9.751994759,2.32767306,-2.363600927,2.35063455,-2.35578231,5.693425306,-0.15631527,2.541188778,245.3063747,12.99963552,12.03167505,12.03167505,7.896754606,7.092163406,7.092163406,6.452378076,6.452378076,3.819058139,3.819058139,2.800503096,2.800503096,-0.53,4035.68689,14.53071645,6.415362942,4.687675781,106.1176768,4.736862954,6.103966388,0,0,0,5.969305288,4.794537184,0,0,0,41.03950762,36.51326743,6.420821623,0,9.531400138,5.969305288,0,0,23.67162418,66.40593888,0,0,0,0,0,0,0,0,12.07327168,9.531400138,23.67162418,60.30197249,0,0,0,0,26.3,0,4.794537184,0,12.07327168,30.09244581,6.420821623,12.84164325,0,0,34.618686,4.736862954,5.707546296,0,11.77429327,0,0,2.244700255,0,4.242639912,10.8641536,0,0.933333333,17,0,2,1,0,1,0,0,0,2,0,2,4,1,0,1,1,4.0365,70.678,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
431,CC1COC(O1)C2=CC=CC=C2,5.525092593,-0.151666667,5.525092593,0.151666667,0.632591616,164.204,152.108,164.0837296,64,0,0.183853248,-0.345696212,0.345696212,0.183853248,1.25,2,2.583333333,16.72448931,10.19994453,2.227082709,-2.083033643,2.253205494,-2.018639501,5.158575975,-0.057157003,2.113241499,245.275309,8.388905057,7.065055246,7.065055246,5.860173345,4.180739213,4.180739213,3.022644222,3.022644222,1.909950572,1.909950572,1.297431801,1.297431801,-0.86,1054.808398,7.771837785,3.251795949,1.493055917,72.11243088,9.473725908,0,6.290026729,0,0,0,0,0,0,0,30.33183534,6.9237372,5.563451492,12.71084835,9.473725908,0,0,0,0,19.31773032,6.606881965,35.89528683,0,0,0,0,0,0,12.71084835,9.473725908,0,18.77721542,30.33183534,0,0,0,18.46,0,0,0,12.39399312,6.606881965,5.563451492,0,0,37.25557254,0,9.473725908,10.95412037,0,0,0,1.098935185,0,10.00334656,0.06611678,2.710814437,0,0.4,12,0,2,0,1,1,1,0,1,2,0,2,1,0,1,1,2,2.1205,45.682,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
432,C/C=C/C1=CC=C(C=C1)OC,5.023216412,0.901160242,5.023216412,0.901160242,0.626215555,148.205,136.109,148.088815,58,0,0.11840059,-0.496767824,0.496767824,0.11840059,1.181818182,1.818181818,2.272727273,16.46524901,10.18236568,1.874520082,-1.976399265,2.112760973,-1.804525253,5.495036866,0.414536056,2.824041735,233.5546193,8.104448007,6.872349906,6.872349906,5.363703305,3.633098378,3.633098378,2.273159739,2.273159739,1.474918716,1.474918716,0.907471592,0.907471592,-1.24,380.1758005,7.862459016,3.814282938,2.11427089,67.31511377,4.736862954,5.749511833,0,0,0,0,0,0,0,0,24.28477435,24.61992283,0,7.109797541,4.736862954,6.076020107,0,0,0,6.9237372,7.109797541,35.90493987,0,5.749511833,4.736862954,0,5.749511833,0,7.109797541,0,0,12.48718869,30.34148838,0,6.076020107,0,9.23,0,0,0,0,0,5.749511833,5.563451492,7.109797541,37.26522558,6.076020107,4.736862954,5.023216412,0,0,0,1.20212963,0.901160242,7.960648148,4.070684051,2.004198554,1.671296296,0.2,11,0,1,0,0,0,1,0,1,1,0,1,2,0,0,0,1,2.7283,47.702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
433,CC(=CCC/C(=C/CO)/C)C,8.553384196,0.167316232,8.553384196,0.167316232,0.617131293,154.253,136.109,154.1357652,64,0,0.061443511,-0.39229737,0.39229737,0.061443511,1.181818182,1.818181818,2.272727273,16.24949304,10.11564719,1.861661702,-1.960350349,2.04969745,-1.799849425,5.01336164,0.341224739,3.544387431,150.2557124,8.690234444,7.723234477,7.723234477,5.16390246,4.063628007,4.063628007,3.053200551,3.053200551,1.531009798,1.531009798,0.846413707,0.846413707,-0.56,203.6950618,10.44,6.169584122,7.335554907,69.43875775,5.106527395,0,0,0,0,0,0,0,0,0,23.29824927,33.61285484,0,6.606881965,5.106527395,0,0,0,0,33.61285484,6.606881965,23.29824927,0,0,0,0,0,0,11.71340936,0,0,33.61285484,23.29824927,0,0,0,20.23,0,0,0,6.606881965,0,12.84164325,11.14620906,0,6.076020107,26.84723171,5.106527395,0,0,0,8.553384196,2.631294879,0,0,6.226145125,6.422509133,0,0.6,11,1,1,0,0,0,0,0,0,1,1,1,4,0,0,0,0,2.6714,49.5078,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
434,CCOC(=O)/C=C/C1=CC=CC=C1,10.90734552,-0.299673091,10.90734552,0.299673091,0.521288551,176.215,164.119,176.0837296,68,0,0.330250828,-0.462824857,0.462824857,0.330250828,1.384615385,2.076923077,2.692307692,16.53134923,10.19126921,1.917782745,-1.940760425,2.002255253,-1.979086174,5.864614221,-0.13664248,2.538214333,288.2184055,9.518661569,7.565055246,7.565055246,6.325698503,4.225397411,4.225397411,2.496065231,2.496065231,1.498035144,1.498035144,0.918787877,0.918787877,-1.57,1015.516455,9.517489064,5.142279385,3.559645878,77.84157799,4.736862954,0,0,0,0,5.969305288,0,4.794537184,0,0,30.33183534,18.5632088,6.076020107,6.606881965,9.531400138,12.04532539,0,0,0,6.9237372,6.606881965,41.97130694,0,0,0,0,0,0,12.57618725,9.531400138,0,12.48718869,36.40785545,0,6.076020107,0,26.3,0,4.794537184,0,5.969305288,6.606881965,5.563451492,6.076020107,12.99975731,30.33183534,0,4.736862954,4.737856434,0,10.90734552,0,0.995882464,-0.299673091,9.62778825,3.163518519,2.200615237,0,0.181818182,13,0,2,0,0,0,1,0,1,2,0,2,3,0,0,0,1,2.2629,52.109,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
435,C/C=C/C1=CC(=C(C=C1)OC)OC,5.164315949,0.759956538,5.164315949,0.759956538,0.708131579,178.231,164.119,178.0993797,70,0,0.16080927,-0.492869565,0.492869565,0.16080927,1.076923077,1.769230769,2.307692308,16.50773675,10.16357993,2.011927698,-2.067992061,2.272814049,-1.897166948,5.550593374,0.35465276,3.050120428,302.9586305,9.681798276,8.203247927,8.203247927,6.31239171,4.16213748,4.16213748,2.614420731,2.614420731,1.766713446,1.766713446,1.148931881,1.148931881,-1.44,974.2940442,9.64650519,4.552573361,2.246236623,78.79360112,9.473725908,0,11.49902367,0,0,0,0,0,0,0,18.21840728,24.61992283,0,14.21959508,9.473725908,6.076020107,0,0,0,6.9237372,14.21959508,29.8385728,0,11.49902367,9.473725908,0,11.49902367,0,14.21959508,0,0,12.48718869,24.27512131,0,6.076020107,0,18.46,0,0,0,0,0,17.06247516,0,14.21959508,37.27487862,0,9.473725908,10.2845694,0,0,0,1.11125,1.522086168,5.827731481,4.003184051,1.982845569,3.268333333,0.272727273,13,0,2,0,0,0,1,0,1,2,0,2,3,0,0,0,1,2.7369,54.254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
436,C/C=C/C1=CC2=C(C=C1)OCO2,5.229315949,0.341890826,5.229315949,0.341890826,0.631060091,162.188,152.108,162.0680796,62,0,0.230800659,-0.453595078,0.453595078,0.230800659,1.25,2.083333333,2.916666667,16.69667175,10.16717143,2.112057425,-1.958248828,2.321406861,-1.923767373,5.556808408,0.173651675,2.382928496,315.61466,8.388905057,6.910354708,6.910354708,5.898178148,3.922991168,3.922991168,2.612698706,2.612698706,1.755742404,1.755742404,1.209248287,1.209248287,-1.44,1042.976452,7.222108931,2.893251829,1.157367106,71.42282785,9.473725908,0,11.49902367,6.792942306,0,0,0,0,0,0,18.21840728,24.61992283,0,0,9.473725908,6.076020107,0,0,0,6.9237372,6.792942306,29.8385728,0,11.49902367,9.473725908,0,11.49902367,0,6.792942306,0,0,12.48718869,24.27512131,0,6.076020107,0,18.46,0,0,0,0,6.792942306,17.06247516,0,0,37.27487862,0,9.473725908,10.4145694,0,0,0,1.140509259,1.674863946,5.910231481,4.027277022,2.332548895,0,0.2,12,0,2,0,1,1,1,0,1,2,0,2,1,0,0,0,2,2.4484,47.273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
437,CC1=C(C(CCC1)(C)C)/C=C/C(=O)C,10.89469789,0.131179138,10.89469789,0.131179138,0.610150345,192.302,172.142,192.1514153,78,0,0.152123287,-0.295180767,0.295180767,0.152123287,1.428571429,2.071428571,2.571428571,16.13685759,9.724615994,2.258364575,-2.323640326,2.400389584,-2.186709029,5.872965706,-0.112186817,2.961277471,292.3574238,10.76758471,9.684269172,9.684269172,6.432357537,5.321914529,5.321914529,4.875425831,4.875425831,3.027174981,3.027174981,2.211036227,2.211036227,-0.85,935.9025552,11.22604563,4.118968362,2.567947901,86.89504128,0,0,5.783244946,0,0,0,4.794537184,0,0,0,25.49659904,50.17405437,0,0,4.794537184,5.783244946,0,0,5.414990469,46.95741367,0,23.29824927,0,0,0,0,0,0,5.783244946,4.794537184,5.414990469,46.95741367,23.29824927,0,0,0,17.07,0,4.794537184,0,11.19823542,0,0,30.40867393,12.99975731,6.076020107,20.7712116,0,0,0,10.89469789,0,3.04775463,0.131179138,0,7.376885865,8.299482474,0,0.615384615,14,0,1,1,0,1,0,0,0,1,0,1,2,0,0,0,1,3.6582,60.153,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
438,C1CCN(CC1)C(=O)/C=C/C=C/C2=CC3=C(C=C2)OCO3,11.93149016,0.101885813,11.93149016,0.101885813,0.632788302,285.343,266.191,285.1364935,110,0,0.246049143,-0.453595078,0.453595078,0.246049143,1.047619048,1.857142857,2.714285714,16.69670146,10.12537066,2.132576311,-2.247505427,2.322391762,-2.337657377,5.876356372,-0.126367685,1.559654715,571.3979945,14.49335306,11.95605104,11.95605104,10.32649984,7.361169176,7.361169176,5.216878217,5.216878217,3.70294988,3.70294988,2.541040644,2.541040644,-2.23,122221.3537,13.73934836,6.480399704,3.453925249,124.2033442,14.37363564,0,11.49902367,12.70012204,0,0,4.794537184,0,0,0,24.29442739,36.9586505,19.16553292,0,14.26826309,11.98319984,0,4.899909731,0,19.26246487,19.88245512,41.99061302,0,11.49902367,9.473725908,0,11.49902367,0,30.68954458,4.794537184,0,24.82591636,36.42716153,0,6.076020107,0,38.77,0,4.794537184,0,12.70012204,0,42.99363122,6.420821623,12.15204021,35.25105115,0,9.473725908,10.59528402,0,13.84261587,0,1.022519894,1.65141458,5.785759368,10.71665485,2.05241809,0,0.352941176,21,0,4,0,2,2,1,0,1,3,0,4,3,0,1,1,3,2.9972,81.17,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2,1,0,0,0,0,0,0,1,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
439,C/C=C/C=C/CO,8.172188209,0.129305556,8.172188209,0.129305556,0.512821078,98.145,88.065,98.07316494,40,0,0.061496354,-0.392295817,0.392295817,0.061496354,1.428571429,2.142857143,2.571428571,16.24945153,10.44584233,1.578814371,-1.704390004,1.720095432,-1.66169506,5.000045578,0.342515668,3.089412011,72.24920506,5.535533906,4.463721453,4.463721453,3.414213562,2.301826326,2.301826326,1.136509959,1.136509959,0.54505322,0.54505322,0.250536593,0.250536593,-0.56,35.50960993,6.44,5.44,5.44,43.97898929,5.106527395,0,0,0,0,0,0,0,0,0,24.30408043,6.9237372,0,6.606881965,5.106527395,0,0,0,0,6.9237372,6.606881965,24.30408043,0,0,0,0,0,0,11.71340936,0,0,6.9237372,24.30408043,0,0,0,20.23,0,0,0,6.606881965,0,0,0,12.15204021,19.07577741,0,5.106527395,0,0,0,8.172188209,0,0,0,7.26625,2.061561791,0,0.333333333,7,1,1,0,0,0,0,0,0,1,1,1,2,0,0,0,0,1.111,31.0398,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
440,C=CCOC(=O)/C=C/C1=CC=CC=C1,11.01845663,-0.353006425,11.01845663,0.247979182,0.411837998,188.226,176.13,188.0837296,72,0,0.330577765,-0.458309265,0.458309265,0.330577765,1.357142857,2.071428571,2.714285714,16.531609,10.19120953,1.925742073,-1.948541529,2.003257312,-1.987816515,5.865475168,-0.135965365,2.475070179,325.4347828,10.22576835,7.849512297,7.849512297,6.825698503,4.334787211,4.334787211,2.662731898,2.662731898,1.55488204,1.55488204,0.917587757,0.917587757,-1.83,1717.094195,10.25216927,5.753808169,3.716109159,83.51691707,4.736862954,6.606881965,0,0,0,5.969305288,0,4.794537184,0,0,42.98679113,11.6394716,6.076020107,0,9.531400138,12.04532539,0,0,0,0,6.606881965,54.62626273,0,0,0,0,0,0,12.57618725,9.531400138,0,5.563451492,49.06281124,0,6.076020107,0,26.3,0,4.794537184,0,12.57618725,0,5.563451492,12.15204021,6.076020107,30.33183534,6.578935684,4.736862954,4.769106434,0,11.01845663,0,0.975049131,-0.353006425,9.574832429,4.651301965,3.697593167,0,0.083333333,14,0,2,0,0,0,1,0,1,2,0,2,4,0,0,0,1,2.429,56.632,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
